시군구,읍면동,위도,경도
고양시일산서구,일산1동,37.68782844,126.7678753
고양시일산서구,일산2동,37.68563706,126.7743446
고양시일산서구,일산3동,37.67919325,126.7677021
고양시일산서구,주엽1동,37.66981674,126.7656804
고양시일산서구,주엽2동,37.67195802,126.7577652
고양시일산서구,대화동,37.67811753,126.7480976
고양시일산서구,송포동,37.66454142,126.7243553
과천시,중앙동,37.43466923,126.9786681
과천시,갈현동,37.41512963,126.9815882
과천시,별양동,37.42745314,126.9957627
과천시,부림동,37.43488791,126.9990715
과천시,과천동,37.45061831,127.0089341
과천시,문원동,37.42472488,127.0190136
구리시,갈매동,37.63141377,127.1177688
구리시,동구동,37.62486468,127.1367842
구리시,인창동,37.60834439,127.1284247
구리시,교문1동,37.5812266,127.118253
구리시,교문2동,37.58602882,127.1337079
구리시,수택1동,37.5980879,127.1481282
구리시,수택2동,37.59423863,127.1434247
구리시,수택3동,37.58219267,127.1486171
남양주시,와부읍,37.59448239,127.2471349
남양주시,진접읍,37.72569218,127.1929502
남양주시,화도읍,37.65276763,127.3155553
남양주시,진건읍,37.6566039,127.1838684
남양주시,오남읍,37.69401984,127.2310775
남양주시,별내면,37.70968375,127.1258954
남양주시,수동면,37.7262258,127.3041997
남양주시,조안면,37.56749458,127.2984818
남양주시,호평동,37.66389504,127.2494833
남양주시,평내동,37.64634218,127.2350604
남양주시,금곡동,37.63208844,127.2122862
남양주시,양정동,37.61090435,127.1912051
남양주시,다산2동,37.59729729,127.1683176
남양주시,별내동,37.66634227,127.1145507
오산시,중앙동,37.15357828,127.0839327
오산시,남촌동,37.15662114,127.0492882
오산시,세마동,37.184337,127.0296361
오산시,초평동,37.14301972,127.0452977
시흥시,대야동,37.45301827,126.7998739
시흥시,신천동,37.43844656,126.7799674
시흥시,신현동,37.41234734,126.7742863
시흥시,은행동,37.43191738,126.8078847
시흥시,매화동,37.4059125,126.824497
시흥시,목감동,37.38009763,126.8528547
시흥시,월곶동,37.38461343,126.7583991
시흥시,정왕본동,37.35793343,126.7531028
시흥시,정왕1동,37.33224077,126.7340058
시흥시,정왕2동,37.34072757,126.7215392
시흥시,정왕3동,37.34517879,126.7060514
시흥시,정왕4동,37.36256417,126.7312804
시흥시,과림동,37.43302675,126.8338169
시흥시,연성동,37.38871944,126.805165
시흥시,능곡동,37.36514437,126.8101092
군포시,군포1동,37.35362953,126.9520299
군포시,군포2동,37.33453374,126.9369908
군포시,산본1동,37.37314327,126.9399373
군포시,산본2동,37.37136418,126.9315853
군포시,금정동,37.36589152,126.9452996
군포시,재궁동,37.35862435,126.9373411
군포시,오금동,37.34915395,126.9294972
군포시,수리동,37.351039,126.9172488
군포시,궁내동,37.36378017,126.9171636
군포시,대야동,37.33139387,126.9039663
군포시,광정동,37.36715979,126.9248519
의왕시,고천동,37.34293511,126.9864366
의왕시,부곡동,37.3198469,126.9529231
의왕시,오전동,37.35983764,126.9843404
의왕시,내손1동,37.37791233,126.9771742
의왕시,내손2동,37.38545289,126.9831815
의왕시,청계동,37.38880672,127.0121634
하남시,천현동,37.51206849,127.2385434
하남시,신장1동,37.53893938,127.2072011
하남시,신장2동,37.55006764,127.2213128
하남시,덕풍1동,37.53506859,127.1981051
하남시,덕풍2동,37.54137272,127.1991118
하남시,덕풍3동,37.55121688,127.2051178
하남시,미사1동,37.56786447,127.205033
하남시,감북동,37.5087799,127.1614196
하남시,춘궁동,37.50669041,127.1935633
하남시,초이동,37.53416927,127.1733117
용인시처인구,포곡읍,37.29054993,127.2176614
용인시처인구,모현읍,37.32637374,127.2182037
용인시처인구,이동읍,37.16463779,127.2111598
용인시처인구,원삼면,37.16334432,127.3133981
용인시처인구,백암면,37.14400475,127.3797524
용인시처인구,양지면,37.24203463,127.2886716
용인시처인구,중앙동,37.22540887,127.1999619
용인시처인구,유림동,37.25409809,127.2117986
용인시처인구,동부동,37.20457848,127.2508481
용인시기흥구,신갈동,37.28317273,127.1017847
용인시기흥구,구갈동,37.27703756,127.1231231
용인시기흥구,상갈동,37.24839425,127.1276941
용인시기흥구,기흥동,37.23106591,127.1143208
용인시기흥구,서농동,37.23432752,127.0811602
용인시기흥구,구성동,37.29591597,127.1412521
용인시기흥구,마북동,37.30671578,127.1275794
용인시기흥구,상하동,37.26308277,127.1430665
용인시기흥구,보정동,37.30949007,127.107653
용인시수지구,풍덕천1동,37.32791344,127.094567
용인시수지구,풍덕천2동,37.31993036,127.0899622
용인시수지구,신봉동,37.3324306,127.0574991
용인시수지구,죽전1동,37.3292955,127.1272124
용인시수지구,죽전2동,37.33061712,127.1071743
용인시수지구,동천동,37.35015104,127.0573115
용인시수지구,상현1동,37.30308924,127.0720547
용인시수지구,상현2동,37.30648405,127.0884844
용인시수지구,성복동,37.31938604,127.0605924
파주시,문산읍,37.87425421,126.7805049
파주시,파주읍,37.82844253,126.8151611
파주시,법원읍,37.86745732,126.8928249
파주시,조리읍,37.750355,126.823113
파주시,월롱면,37.79741537,126.78946
파주시,탄현면,37.80350731,126.7069516
파주시,광탄면,37.77643173,126.8829807
파주시,파평면,37.91422411,126.8506327
파주시,적성면,37.95807011,126.9294674
파주시,장단면,37.8735781,126.7017103
파주시,금촌1동,37.77610845,126.7544326
파주시,금촌2동,37.75114263,126.7758868
파주시,금촌3동,37.77009165,126.7755086
파주시,교하동,37.73216395,126.712053
파주시,운정1동,37.73037315,126.7683445
파주시,운정2동,37.72687906,126.7403218
파주시,운정3동,37.71207402,126.7535264
이천시,장호원읍,37.13450944,127.5964707
이천시,부발읍,37.27302343,127.5071352
이천시,신둔면,37.31371789,127.4104924
이천시,백사면,37.3256379,127.4827457
이천시,호법면,37.21542213,127.4121633
이천시,마장면,37.24972657,127.3708179
이천시,대월면,37.21285218,127.4976732
이천시,모가면,37.17087946,127.456868
이천시,설성면,37.13944117,127.5231497
이천시,율면,37.07562194,127.5471871
이천시,창전동,37.28331737,127.4454281
이천시,증포동,37.28999234,127.4539999
이천시,중리동,37.24336993,127.4503219
이천시,관고동,37.28817298,127.421762
안성시,공도읍,36.99440394,127.1735526
안성시,보개면,37.05587205,127.3139137
안성시,금광면,36.98161016,127.3446842
안성시,서운면,36.93682243,127.26803
안성시,미양면,36.96953922,127.2237901
안성시,대덕면,37.03450421,127.2382854
안성시,양성면,37.08215727,127.2201767
안성시,원곡면,37.05604299,127.1475332
안성시,일죽면,37.09828835,127.4688954
안성시,죽산면,37.04872436,127.4218852
안성시,삼죽면,37.06824063,127.3670479
안성시,고삼면,37.09225446,127.2714259
안성시,안성1동,37.00357931,127.2829112
안성시,안성2동,36.99327593,127.2656022
안성시,안성3동,37.0270949,127.2642371
김포시,통진읍,37.69595362,126.5994629
김포시,고촌읍,37.60657267,126.7631376
김포시,양촌읍,37.64425929,126.6275449
김포시,대곶면,37.64845931,126.5691866
김포시,월곶면,37.7317238,126.5513353
김포시,하성면,37.7344177,126.6451191
김포시,김포본동,37.63408003,126.7097387
김포시,운양동,37.65725439,126.6859478
김포시,사우동,37.61898956,126.7261935
김포시,풍무동,37.60637771,126.721834
화성시,봉담읍,37.20413678,126.9389468
화성시,우정읍,37.10001132,126.768179
화성시,향남읍,37.11433952,126.9274178
화성시,매송면,37.26325317,126.9071495
화성시,비봉면,37.23251249,126.8711617
화성시,마도면,37.19203281,126.7631531
화성시,서신면,37.1699861,126.6913362
화성시,팔탄면,37.15392246,126.88251
화성시,장안면,37.07449398,126.8405422
화성시,양감면,37.08845213,126.9602307
화성시,정남면,37.16192361,126.9859994
화성시,동탄6동,37.17087008,127.0979975
화성시,남양읍,37.21708469,126.8168759
화성시,병점1동,37.20254873,127.0392678
화성시,병점2동,37.21049583,127.0459377
화성시,반월동,37.22701778,127.0604679
화성시,기배동,37.22344894,126.9891918
화성시,화산동,37.20773169,127.0053548
화성시,동탄1동,37.2097084,127.0744593
화성시,동탄2동,37.19157272,127.0745105
화성시,동탄3동,37.20870552,127.0567902
광주시,초월읍,37.39702362,127.3111881
광주시,곤지암읍,37.36386956,127.3822239
광주시,도척면,37.3082391,127.3154362
광주시,퇴촌면,37.45414954,127.339943
광주시,남종면,37.50258225,127.3202752
광주시,남한산성면,37.45912935,127.2340602
광주시,경안동,37.40399058,127.262471
광주시,송정동,37.42960742,127.2352929
양주시,백석읍,37.78942544,126.976656
양주시,은현면,37.8695358,127.0238631
양주시,남면,37.89615104,126.9796895
양주시,광적면,37.82988171,126.9531148
양주시,장흥면,37.71742417,126.9638599
양주시,양주1동,37.78586955,127.0335285
양주시,양주2동,37.7931454,127.0870398
양주시,회천1동,37.85685461,127.0750399
양주시,회천2동,37.82519949,127.0476513
양주시,회천3동,37.82575237,127.0713998
포천시,소흘읍,37.79508321,127.1488281
포천시,군내면,37.87751918,127.2296703
포천시,내촌면,37.79731869,127.2351588
포천시,가산면,37.83400379,127.2010769
포천시,신북면,37.94503806,127.1709032
포천시,창수면,38.02247791,127.1764493
포천시,영중면,38.00243062,127.2510248
포천시,일동면,37.96495288,127.3237743
포천시,이동면,38.05190225,127.384929
포천시,영북면,38.07371023,127.2842235
포천시,관인면,38.12856512,127.2254754
포천시,화현면,37.89785211,127.2857848
포천시,포천동,37.89432589,127.1815494
포천시,선단동,37.86103318,127.1468963
여주시,여흥동,37.25606877,127.6505035
여주시,점동면,37.19141882,127.68442
여주시,가남읍,37.20905243,127.580627
여주시,흥천면,37.34536861,127.5330815
여주시,금사면,37.39654242,127.4978334
여주시,대신면,37.37787579,127.6023242
여주시,북내면,37.35655857,127.6892459
여주시,강천면,37.28843858,127.7263026
여주시,산북면,37.40925653,127.4421286
연천군,연천읍,38.10033861,127.1143778
연천군,전곡읍,37.9941039,127.036695
연천군,군남면,38.07469971,127.0379203
연천군,청산면,38.01120377,127.1016144
연천군,백학면,38.0252724,126.9180699
연천군,미산면,38.03538981,126.9776031
연천군,왕징면,38.13173491,126.8832055
연천군,신서면,38.20234155,127.1021138
연천군,중면,38.17020866,126.998845
연천군,장남면,37.99551082,126.8502897
가평군,가평읍,37.82858462,127.4875607
가평군,설악면,37.6531351,127.4997053
가평군,청평면,37.72943483,127.4294045
가평군,상면,37.79050691,127.3379633
가평군,조종면,37.86711148,127.3718558
가평군,북면,37.94428553,127.4944336
양평군,양평읍,37.49341129,127.5137225
양평군,강상면,37.46119173,127.4673709
양평군,강하면,37.46830311,127.4114638
양평군,양서면,37.54125961,127.3787312
양평군,옥천면,37.5518554,127.4864361
영등포구,양평1동,37.52507785,126.887074
영등포구,양평2동,37.54060098,126.894168
영등포구,신길1동,37.51278312,126.9195562
영등포구,신길3동,37.50627956,126.9057867
영등포구,신길4동,37.50720302,126.9129612
영등포구,신길5동,37.50094535,126.9055734
영등포구,신길6동,37.4990883,126.9134685
영등포구,신길7동,37.5059714,126.9197305
영등포구,대림1동,37.49368189,126.905196
영등포구,대림2동,37.48956217,126.9005328
영등포구,대림3동,37.49978572,126.897263
동작구,노량진1동,37.51303084,126.9488855
동작구,노량진2동,37.51090495,126.9378694
동작구,상도1동,37.49848899,126.9534051
동작구,상도2동,37.50370573,126.9418553
동작구,상도3동,37.49720225,126.9333415
동작구,상도4동,37.4974081,126.9407282
동작구,흑석동,37.50642548,126.9636903
동작구,사당1동,37.47977701,126.977457
동작구,사당2동,37.49836695,126.9750883
동작구,사당3동,37.48871826,126.9710205
동작구,사당4동,37.48054129,126.9707795
동작구,사당5동,37.48586439,126.965038
동작구,대방동,37.50705668,126.9280165
동작구,신대방1동,37.48998097,126.9107372
동작구,신대방2동,37.4943415,126.9216096
관악구,보라매동,37.49034836,126.9326058
관악구,청림동,37.48947884,126.9595388
관악구,성현동,37.48959148,126.9510174
관악구,행운동,37.48098265,126.9606145
관악구,낙성대동,37.46728228,126.9599899
관악구,청룡동,37.47802192,126.9458499
관악구,은천동,37.48674135,126.9421844
관악구,중앙동,37.4841344,126.9506449
관악구,인헌동,37.47207459,126.9664675
관악구,남현동,37.46253048,126.9765805
관악구,서원동,37.480569,126.9334158
관악구,신원동,37.47946956,126.9266003
관악구,서림동,37.47369156,126.9392523
관악구,신사동,37.48564441,126.9187262
관악구,신림동,37.48693375,126.9274711
관악구,난향동,37.4616523,126.9183754
관악구,조원동,37.48293623,126.907516
관악구,대학동,37.45354552,126.948412
관악구,삼성동,37.46097307,126.930073
관악구,미성동,37.47586091,126.9154715
관악구,난곡동,37.47054246,126.9211791
서초구,서초1동,37.48692295,127.0201018
서초구,서초2동,37.48882604,127.0278821
서초구,서초3동,37.48543262,127.0094732
서초구,서초4동,37.49894199,127.0198382
서초구,잠원동,37.51760656,127.0130416
서초구,반포본동,37.50628636,126.9864467
서초구,반포1동,37.50549613,127.0167056
서초구,반포2동,37.50629272,126.995626
서초구,반포3동,37.51227927,127.0036003
서초구,반포4동,37.49959137,127.0033349
서초구,방배본동,37.4949367,126.9877502
서초구,방배1동,37.48487947,126.9962533
서초구,방배2동,37.47318326,126.9883815
서초구,방배3동,37.47429918,126.9979437
서초구,방배4동,37.48981491,126.9909498
서초구,양재1동,37.4695323,127.0225492
서초구,양재2동,37.45106633,127.045923
서초구,내곡동,37.45650616,127.0706531
강남구,신사동,37.52570445,127.0213676
강남구,논현1동,37.51186691,127.0264819
강남구,논현2동,37.51517735,127.0362171
강남구,압구정동,37.53025994,127.0334378
강남구,청담동,37.52461674,127.0504451
강남구,삼성1동,37.51537047,127.0606096
강남구,삼성2동,37.51183603,127.0487719
강남구,대치1동,37.49331724,127.0590405
강남구,대치2동,37.50057376,127.0663677
강남구,대치4동,37.50157378,127.0548555
강남구,역삼1동,37.50085569,127.0355007
강남구,역삼2동,37.49849581,127.0448681
강남구,도곡1동,37.48898423,127.0409497
강남구,도곡2동,37.48820416,127.0496452
강남구,개포1동,37.47959093,127.0595936
강남구,개포2동,37.48401261,127.0688244
강남구,개포4동,37.47564222,127.0531989
강남구,세곡동,37.47107923,127.1044417
강남구,일원본동,37.4822608,127.0846112
강남구,일원1동,37.49336813,127.0892181
강남구,수서동,37.4868416,127.1003921
송파구,풍납1동,37.53821994,127.1142833
송파구,풍납2동,37.52982222,127.1101185
송파구,거여1동,37.49468092,127.1418048
송파구,마천1동,37.49482525,127.1556005
송파구,마천2동,37.50033317,127.151395
수원시장안구,파장동,37.3204218,126.9889683
수원시장안구,율천동,37.29881025,126.9721434
수원시장안구,정자1동,37.30473736,126.9892464
수원시장안구,정자2동,37.29222805,126.998246
수원시장안구,정자3동,37.29848214,126.984497
수원시장안구,영화동,37.29121121,127.0136175
수원시장안구,송죽동,37.30635463,127.0048325
수원시장안구,조원1동,37.30050742,127.0166691
수원시장안구,조원2동,37.30862446,127.01329
수원시장안구,연무동,37.32471883,127.022772
수원시권선구,세류1동,37.2598718,127.005287
수원시권선구,세류2동,37.24491498,127.0077719
수원시권선구,세류3동,37.25990276,127.0151758
수원시권선구,평동,37.24508843,126.9798985
수원시권선구,서둔동,37.26761782,126.9816548
수원시권선구,구운동,37.2806907,126.9704473
수원시권선구,호매실동,37.26274186,126.9529045
수원시권선구,권선1동,37.25833548,127.0269872
수원시권선구,권선2동,37.24664458,127.0246713
수원시권선구,곡선동,37.23656255,127.0239754
수원시권선구,입북동,37.29043796,126.948437
수원시팔달구,매교동,37.26906826,127.0150443
수원시팔달구,매산동,37.26894464,127.0056666
수원시팔달구,고등동,37.27425441,127.0030913
수원시팔달구,화서1동,37.28034785,127.0011466
수원시팔달구,화서2동,37.28435084,126.9909346
수원시팔달구,지동,37.28053518,127.0249942
수원시팔달구,우만1동,37.28778455,127.0335685
수원시팔달구,우만2동,37.28122727,127.0391475
수원시팔달구,인계동,37.2686887,127.029823
수원시팔달구,행궁동,37.28180176,127.0162621
수원시영통구,매탄1동,37.2709493,127.0402479
수원시영통구,매탄2동,37.2705657,127.0513062
수원시영통구,매탄3동,37.25702506,127.049857
수원시영통구,매탄4동,37.26604392,127.0500542
수원시영통구,광교1동,37.30171107,127.0477707
성남시수정구,신흥1동,37.44085447,127.140525
성남시수정구,신흥2동,37.44977641,127.1479802
성남시수정구,신흥3동,37.4429217,127.1466012
성남시수정구,태평1동,37.44555446,127.1229753
성남시수정구,태평2동,37.44753719,127.136397
성남시수정구,태평3동,37.44537755,127.1321457
성남시수정구,태평4동,37.44832878,127.1408371
성남시수정구,수진1동,37.43832765,127.1358688
성남시수정구,수진2동,37.43648381,127.1256252
성남시수정구,단대동,37.45469691,127.157145
성남시수정구,산성동,37.45671769,127.1528167
성남시수정구,양지동,37.46427636,127.1662256
성남시수정구,복정동,37.4586818,127.1312802
성남시수정구,신촌동,37.45058158,127.1040431
성남시수정구,고등동,37.42926957,127.0811558
성남시수정구,시흥동,37.41176719,127.0846331
성남시중원구,성남동,37.43128824,127.1326984
성남시중원구,중앙동,37.43993747,127.1521629
성남시중원구,금광1동,37.44433161,127.1661755
성남시중원구,금광2동,37.4493947,127.168423
성남시중원구,은행1동,37.45243121,127.1669192
성남시중원구,은행2동,37.46112349,127.1745404
성남시중원구,상대원1동,37.44006724,127.1800521
성남시중원구,상대원2동,37.43611687,127.1575711
성남시중원구,상대원3동,37.43892321,127.1631733
성남시중원구,하대원동,37.42992682,127.1484026
성남시중원구,도촌동,37.41970359,127.1590048
성남시분당구,분당동,37.36848284,127.144005
성남시분당구,수내1동,37.37896718,127.1159752
성남시분당구,수내2동,37.37510867,127.1231104
성남시분당구,수내3동,37.36487388,127.1296409
성남시분당구,정자1동,37.37104948,127.1064471
성남시분당구,정자2동,37.36662243,127.1185655
성남시분당구,정자3동,37.35783644,127.1225691
성남시분당구,서현1동,37.38520738,127.1494695
성남시분당구,서현2동,37.37515248,127.13739
성남시분당구,이매1동,37.39478691,127.1326178
성남시분당구,이매2동,37.39853868,127.1219841
성남시분당구,야탑1동,37.41306824,127.1259955
성남시분당구,야탑2동,37.40764484,127.1274918
성남시분당구,야탑3동,37.40413393,127.1503795
성남시분당구,판교동,37.38998207,127.098658
성남시분당구,삼평동,37.40022689,127.1027477
성남시분당구,백현동,37.38252147,127.0990703
성남시분당구,금곡동,37.36276311,127.0962814
성남시분당구,구미1동,37.35248077,127.0933487
성남시분당구,구미동,37.34267726,127.1215318
성남시분당구,운중동,37.38191122,127.0590976
의정부시,의정부1동,37.74580127,127.0485419
의정부시,의정부2동,37.73576386,127.0369762
의정부시,호원1동,37.70658024,127.036787
의정부시,호원2동,37.72126652,127.0312759
의정부시,장암동,37.70681517,127.0631907
의정부시,신곡1동,37.73127031,127.0644168
의정부시,신곡2동,37.74534566,127.0680236
의정부시,송산1동,37.72603995,127.0976127
의정부시,송산2동,37.75195977,127.1129243
의정부시,자금동,37.76314306,127.0865324
의정부시,흥선동,37.73692552,127.0191526
의정부시,녹양동,37.76149435,127.0294049
안양시만안구,안양1동,37.39924643,126.9251184
안양시만안구,안양2동,37.40931577,126.920145
안양시만안구,안양3동,37.397965,126.9127611
안양시만안구,안양4동,37.39680034,126.9186658
안양시만안구,안양5동,37.39230313,126.9221707
안양시만안구,안양6동,37.38600725,126.9251243
안양시만안구,안양7동,37.38945339,126.9366101
안양시만안구,안양8동,37.38017438,126.9300132
안양시만안구,안양9동,37.37718829,126.9044001
안양시만안구,석수1동,37.42944747,126.9265781
안양시만안구,석수2동,37.41954125,126.9018995
양평군,서종면,37.60925562,127.4064055
양평군,단월면,37.58275363,127.6357901
양평군,청운면,37.54821753,127.7524418
양평군,양동면,37.44291014,127.7421225
양평군,지평면,37.44879883,127.6511146
양평군,용문면,37.51978141,127.5880734
양평군,개군면,37.4400606,127.5492277
시흥시,군자동,37.35646639,126.7818524
시흥시,장곡동,37.38239201,126.7835719
수원시영통구,원천동,37.27298848,127.0570998
김포시,구래동,37.64519684,126.6273344
여주시,중앙동,37.27450751,127.6183344
여주시,오학동,37.31630643,127.6493844
수원시영통구,광교2동,37.28749623,127.0726885
화성시,동탄5동,37.20926749,127.1239573
김포시,장기동,37.63905744,126.6792532
성남시분당구,정자동,37.36667825,127.1113704
화성시,송산면,37.24499763,126.7162936
송파구,장지동,37.48297487,127.1314933
송파구,거여2동,37.49229773,127.147155
성남시수정구,위례동,37.46832466,127.1467422
하남시,위례동,37.47873706,127.1621063
수원시권선구,금곡동,37.27360798,126.9440422
안산시단원구,원곡동,37.33132456,126.7927086
하남시,미사2동,37.58010337,127.1869136
김포시,장기본동,37.64804919,126.6635255
수원시영통구,영통3동,37.25172205,127.0716504
수원시영통구,영통2동,37.24768274,127.0546033
수원시영통구,영통1동,37.26130987,127.0779887
남양주시,다산1동,37.61607451,127.1581747
화성시,진안동,37.22154973,127.037188
화성시,동탄4동,37.19561439,127.1117748
화성시,새솔동,37.28118166,126.8209666
의정부시,가능동,37.75242073,127.0199895
강북구,번1동,37.63758266,127.0305903
강북구,번2동,37.62952469,127.0347691
강북구,번3동,37.62378199,127.0422615
강북구,수유1동,37.62993883,127.0090531
강북구,수유2동,37.64536634,127.0194415
강북구,수유3동,37.64046913,127.0234921
수원시영통구,망포2동,37.24002254,127.0475878
수원시영통구,망포1동,37.23911332,127.0584919
평택시,용이동,37.00113867,127.1411905
김포시,마산동,37.63922854,126.6414045
화성시,동탄7동,37.17942378,127.1301702
하남시,감일동,37.50258617,127.161871
고양시일산서구,가좌동,37.68574316,126.6982159
고양시일산서구,탄현2동,37.70031336,126.7709693
고양시덕양구,행신4동,37.61961059,126.8481851
고양시일산동구,중산2동,37.68122481,126.7865182
고양시일산서구,탄현1동,37.694314,126.7662847
광명시,일직동,37.42001416,126.8827032
고양시일산동구,중산1동,37.69083922,126.7827318
평택시,동삭동,37.01497745,127.0952626
고양시일산서구,덕이동,37.69563938,126.7438757
고양시덕양구,삼송1동,37.66291629,126.9036251
여주시,세종대왕면,37.2950939,127.5784047
고양시덕양구,삼송2동,37.64712847,126.8801168
평택시,고덕동,37.04392287,127.0393104
파주시,운정5동,37.72928947,126.7189077
과천시,원문동,37.42113354,126.9915488
하남시,미사3동,37.55055789,127.1903208
시흥시,거북섬동,37.32233462,126.6939746
파주시,운정4동,37.72398415,126.7758925
파주시,운정6동,37.71445968,126.7225892
강남구,개포3동,37.49547981,127.0792873
용인시수지구,상현3동,37.30308924,127.0720547
용인시처인구,삼가동,37.24083525,127.1756494
시흥시,배곧1동,37.37001106,126.7236229
군포시,송부동,37.33139387,126.9039663
시흥시,배곧2동,37.37001106,126.7236229
용인시수지구,죽전3동,37.3292955,127.1272124
강동구,상일제2동,37.56374626,127.1740787
용인시처인구,역북동,37.24083525,127.1756494
강동구,상일제1동,37.55066854,127.1648665
양주시,옥정1동,37.83289298,127.0977611
화성시,동탄9동,37.17942378,127.1301702
양주시,옥정2동,37.83289298,127.0977611
안양시만안구,충훈동,37.40872041,126.8979796
안양시동안구,관양동,37.41062135,126.9642835
안양시동안구,인덕원동,37.39919145,126.971445
부천시원미구,심곡1동,37.49265184,126.7820225
부천시원미구,심곡2동,37.48673793,126.7849346
부천시원미구,심곡3동,37.48956258,126.7747432
부천시원미구,원미1동,37.49620552,126.7932517
부천시원미구,원미2동,37.49072368,126.7910189
부천시원미구,소사동,37.48568785,126.7959734
부천시원미구,역곡1동,37.49299884,126.8100952
부천시원미구,역곡2동,37.48780043,126.8044591
부천시원미구,춘의동,37.50256654,126.8024412
부천시원미구,도당동,37.51318593,126.785227
부천시원미구,약대동,37.51354766,126.7694795
부천시원미구,중동,37.49114937,126.7670611
부천시원미구,중1동,37.50046855,126.7655681
부천시원미구,중2동,37.49673514,126.7758203
부천시원미구,중3동,37.50669504,126.7726958
부천시원미구,중4동,37.508572,126.7632768
부천시원미구,상동,37.49127724,126.7593064
부천시원미구,상1동,37.49274395,126.7509117
부천시원미구,상2동,37.499151,126.7484268
부천시원미구,상3동,37.51056215,126.7520608
부천시소사구,심곡본1동,37.47841215,126.7760458
부천시소사구,심곡본동,37.47856186,126.7831796
부천시소사구,소사본동,37.47464387,126.7927723
부천시소사구,소사본1동,37.47102477,126.8004088
부천시소사구,범박동,37.47004513,126.8108887
부천시소사구,옥길동,37.46739643,126.822889
부천시소사구,괴안동,37.47914493,126.8073683
부천시소사구,역곡3동,37.48323206,126.8168909
부천시소사구,송내1동,37.4837138,126.7568188
부천시소사구,송내2동,37.47950584,126.7684233
부천시오정구,성곡동,37.51364139,126.8081295
부천시오정구,원종1동,37.53049831,126.8033991
부천시오정구,원종2동,37.52502672,126.8006766
부천시오정구,고강본동,37.52905956,126.8206727
부천시오정구,고강1동,37.5344716,126.8107596
부천시오정구,오정동,37.53743121,126.779355
부천시오정구,신흥동,37.52399015,126.7722152
오산시,대원1동,37.13771948,127.0726392
오산시,대원2동,37.13886549,127.0877933
오산시,신장1동,37.17240355,127.0513557
오산시,신장2동,37.17398952,127.065408
광주시,탄벌동,37.43099803,127.226911
광주시,광남1동,37.39834837,127.205141
광주시,광남2동,37.38407853,127.2281406
광주시,쌍령동,37.40263136,127.2710847
용인시처인구,남사읍,37.13276935,127.1566476
광주시,오포2동,37.36819998,127.2607764
광주시,능평동,37.35055349,127.1675955
광주시,신현동,37.36436658,127.1612454
광주시,오포1동,37.35980184,127.2129152
구로구,항동,37.48172969,126.8256354
의정부시,송산3동,37.75399868,127.1160899
용인시기흥구,영덕2동,37.25665947,127.0927476
용인시기흥구,영덕1동,37.27465949,127.0804218
용인시기흥구,보라동,37.24502538,127.1309965
용인시기흥구,동백3동,37.27198982,127.1506508
화성시,동탄8동,37.15496256,127.1115359
용인시기흥구,동백1동,37.28565559,127.1646314
남양주시,퇴계원읍,37.65352347,127.1434207
용인시기흥구,동백2동,37.26788995,127.1625807
